Component,Source Plate Name,Source Well,Destination Well,Transfer Volume,Destination Plate Name,Source Plate Type
layer1-slat142_h5_staple_10,P3533_SW,N4,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_11,P3533_SW,O4,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_12,P3533_SW,P21,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_13,P3534_SW,A15,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_14,P3534_SW,C11,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_15,P3534_SW,D20,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_16,P3534_SW,E4,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_17,P3534_SW,F23,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_18,P3534_SW,H19,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_19,P3534_SW,J7,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_20,P3534_SW,K15,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_21,P3534_SW,L16,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_22,P3534_SW,N5,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_23,P3534_SW,O1,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_24,P3534_SW,O20,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_25,P3535_SW,A11,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_26,P3535_SW,B20,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_27,P3535_SW,D23,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_28,P3535_SW,E10,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_29,P3535_SW,F20,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_30,P3535_SW,H7,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_31,P3535_SW,I14,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat142_h5_staple_32,P3535_SW,J9,F7,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_1,sw_src002,A1,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_2,sw_src002,A2,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_3,sw_src002,A3,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_4,sw_src002,A4,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_5,sw_src002,A5,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_6,sw_src002,A6,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_7,sw_src002,A7,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_8,sw_src002,A8,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_9,sw_src002,A9,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_10,sw_src002,A10,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_11,sw_src002,A11,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_12,sw_src002,A12,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_13,sw_src002,A13,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_14,sw_src002,A14,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_15,sw_src002,A15,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_16,sw_src002,A16,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_17,sw_src002,B1,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_18,sw_src002,B2,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_19,sw_src002,B3,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_20,sw_src002,B4,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_21,sw_src002,B5,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_22,sw_src002,B6,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_23,sw_src002,B7,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_24,sw_src002,B8,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_25,sw_src002,B9,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_26,sw_src002,B10,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_27,sw_src002,B11,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_28,sw_src002,B12,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_29,sw_src002,B13,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_30,sw_src002,B14,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_31,sw_src002,B15,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h2_staple_32,sw_src002,B16,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_1,P3533_SW,A16,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_2,P3533_SW,B11,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_3,P3533_SW,C23,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_4,P3533_SW,E18,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_5,P3533_SW,G11,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_6,P3533_SW,H7,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_7,P3533_SW,I21,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_8,P3533_SW,J20,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_9,P3533_SW,L7,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_10,P3533_SW,M3,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_11,P3533_SW,N16,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_12,P3533_SW,P8,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_13,P3534_SW,A24,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_14,P3534_SW,C13,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_15,P3534_SW,D5,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_16,P3534_SW,F7,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_17,P3534_SW,G3,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_18,P3534_SW,H15,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_19,P3534_SW,I24,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_20,P3534_SW,J21,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_21,P3534_SW,L24,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_22,P3534_SW,M13,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_23,P3534_SW,N20,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_24,P3534_SW,P18,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_25,P3535_SW,A23,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_26,P3535_SW,C13,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_27,P3535_SW,D2,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_28,P3535_SW,F3,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_29,P3535_SW,G1,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_30,P3535_SW,G18,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_31,P3535_SW,I12,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat143_h5_staple_32,P3535_SW,K16,F8,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_1,sw_src002,A1,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_2,sw_src002,A2,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_3,sw_src002,A3,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_4,sw_src002,A4,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_5,sw_src002,A5,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_6,sw_src002,A6,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_7,sw_src002,A7,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_8,sw_src002,A8,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_9,sw_src002,A9,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_10,sw_src002,A10,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_11,sw_src002,A11,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_12,sw_src002,A12,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_13,sw_src002,A13,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_14,sw_src002,A14,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_15,sw_src002,A15,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_16,sw_src002,A16,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_17,sw_src002,B1,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_18,sw_src002,B2,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_19,sw_src002,B3,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_20,sw_src002,B4,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_21,sw_src002,B5,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_22,sw_src002,B6,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_23,sw_src002,B7,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_24,sw_src002,B8,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_25,sw_src002,B9,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_26,sw_src002,B10,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_27,sw_src002,B11,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_28,sw_src002,B12,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_29,sw_src002,B13,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_30,sw_src002,B14,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_31,sw_src002,B15,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h2_staple_32,sw_src002,B16,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_1,P3533_SW,A17,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_2,P3533_SW,C11,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_3,P3533_SW,D2,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_4,P3533_SW,E23,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_5,P3533_SW,F11,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_6,P3533_SW,H18,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_7,P3533_SW,I3,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_8,P3533_SW,J22,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_9,P3533_SW,L11,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_10,P3533_SW,M16,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_11,P3533_SW,N9,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_12,P3533_SW,O21,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_13,P3534_SW,A14,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_14,P3534_SW,C3,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_15,P3534_SW,D12,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_16,P3534_SW,E23,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_17,P3534_SW,G2,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_18,P3534_SW,H4,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_19,P3534_SW,J8,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_20,P3534_SW,J10,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_21,P3534_SW,L3,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_22,P3534_SW,M7,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_23,P3534_SW,N22,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_24,P3534_SW,O22,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_25,P3535_SW,B8,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_26,P3535_SW,C6,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_27,P3535_SW,D6,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_28,P3535_SW,F8,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_29,P3535_SW,G7,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_30,P3535_SW,H24,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_31,P3535_SW,I24,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat144_h5_staple_32,P3535_SW,J24,F9,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_1,sw_src002,A1,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_2,sw_src002,A2,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_3,sw_src002,A3,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_4,sw_src002,A4,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_5,sw_src002,A5,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_6,sw_src002,A6,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_7,sw_src002,A7,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_8,sw_src002,A8,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_9,sw_src002,A9,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_10,sw_src002,A10,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_11,sw_src002,A11,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_12,sw_src002,A12,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_13,sw_src002,A13,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_14,sw_src002,A14,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_15,sw_src002,A15,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_16,sw_src002,A16,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_17,sw_src002,B1,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_18,sw_src002,B2,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_19,sw_src002,B3,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_20,sw_src002,B4,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_21,sw_src002,B5,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_22,sw_src002,B6,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_23,sw_src002,B7,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_24,sw_src002,B8,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_25,sw_src002,B9,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_26,sw_src002,B10,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_27,sw_src002,B11,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_28,sw_src002,B12,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_29,sw_src002,B13,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_30,sw_src002,B14,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_31,sw_src002,B15,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h2_staple_32,sw_src002,B16,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_1,P3533_SW,A20,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_2,P3533_SW,C2,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_3,P3533_SW,C20,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_4,P3533_SW,E22,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_5,P3533_SW,G2,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_6,P3533_SW,H12,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_7,P3533_SW,I10,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_8,P3533_SW,K2,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_9,P3533_SW,L6,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_10,P3533_SW,M24,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_11,P3533_SW,O5,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_12,P3533_SW,P11,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_13,P3534_SW,A3,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_14,P3534_SW,C16,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_15,P3534_SW,D19,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_16,P3534_SW,F4,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_17,P3534_SW,G16,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_18,P3534_SW,H17,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_19,P3534_SW,I17,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_20,P3534_SW,K16,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_21,P3534_SW,L21,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_22,P3534_SW,M24,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_23,P3534_SW,O14,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_24,P3534_SW,P20,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_25,P3535_SW,A14,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_26,P3535_SW,B22,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_27,P3535_SW,D4,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_28,P3535_SW,E12,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_29,P3535_SW,F22,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_30,P3535_SW,H21,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_31,P3535_SW,I19,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat145_h5_staple_32,P3535_SW,J14,F10,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_1,sw_src002,A1,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_2,sw_src002,A2,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_3,sw_src002,A3,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_4,sw_src002,A4,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_5,sw_src002,A5,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_6,sw_src002,A6,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_7,sw_src002,A7,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_8,sw_src002,A8,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_9,sw_src002,A9,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_10,sw_src002,A10,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_11,sw_src002,A11,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_12,sw_src002,A12,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_13,sw_src002,A13,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_14,sw_src002,A14,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_15,sw_src002,A15,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_16,sw_src002,A16,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_17,sw_src002,B1,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_18,sw_src002,B2,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_19,sw_src002,B3,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_20,sw_src002,B4,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_21,sw_src002,B5,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_22,sw_src002,B6,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_23,sw_src002,B7,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_24,sw_src002,B8,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_25,sw_src002,B9,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_26,sw_src002,B10,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_27,sw_src002,B11,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_28,sw_src002,B12,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_29,sw_src002,B13,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_30,sw_src002,B14,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_31,sw_src002,B15,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h2_staple_32,sw_src002,B16,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_1,P3533_SW,A19,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_2,P3533_SW,C1,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_3,P3533_SW,D23,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_4,P3533_SW,F7,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_5,P3533_SW,G4,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_6,P3533_SW,H11,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_7,P3533_SW,J1,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_8,P3533_SW,K5,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_9,P3533_SW,L24,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_10,P3533_SW,M8,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_11,P3533_SW,O15,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_12,P3533_SW,P18,G3,150,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat146_h5_staple_13,P3534_SW,A10,G3,150,crisscross_design_plate_1,384PP_AQ_BP
