Component,Source Plate Name,Source Well,Destination Well,Transfer Volume,Destination Plate Name,Source Plate Type
layer1-slat21_h5_staple_4,P3533_SW,E15,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_5,P3533_SW,F23,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_6,P3533_SW,H5,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_7,P3533_SW,I19,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_8,P3533_SW,J21,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_9,P3533_SW,L13,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_10,P3533_SW,N7,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_11,P3533_SW,N22,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_12,P3533_SW,P6,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_13,P3534_SW,A17,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_14,P3534_SW,B17,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_15,P3534_SW,D2,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_16,P3534_SW,E20,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_17,P3534_SW,F24,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_18,P3534_SW,G23,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_19,P3534_SW,I10,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_20,P3534_SW,J11,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_21,P3534_SW,K23,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_22,P3534_SW,M1,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_23,P3534_SW,O15,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_24,P3534_SW,P19,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_25,P3535_SW,B4,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_26,P3535_SW,C4,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_27,P3535_SW,D23,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_28,P3535_SW,F1,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_29,P3535_SW,F15,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_30,P3535_SW,H17,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_31,P3535_SW,I23,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat21_h5_staple_32,P3535_SW,J13,B9,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_1,sw_src002,A1,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_2,sw_src002,A2,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_3,sw_src002,A3,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_4,sw_src002,A4,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_5,sw_src002,A5,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_6,sw_src002,A6,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_7,sw_src002,A7,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_8,sw_src002,A8,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_9,sw_src002,A9,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_10,sw_src002,A10,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_11,sw_src002,A11,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_12,sw_src002,A12,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_13,sw_src002,A13,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_14,sw_src002,A14,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_15,sw_src002,A15,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_16,sw_src002,A16,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_17,sw_src002,B1,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_18,sw_src002,B2,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_19,sw_src002,B3,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_20,sw_src002,B4,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_21,sw_src002,B5,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_22,sw_src002,B6,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_23,sw_src002,B7,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_24,sw_src002,B8,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_25,sw_src002,B9,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_26,sw_src002,B10,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_27,sw_src002,B11,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_28,sw_src002,B12,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_29,sw_src002,B13,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_30,sw_src002,B14,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_31,sw_src002,B15,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h2_staple_32,sw_src002,B16,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_1,P3533_SW,B4,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_2,P3533_SW,B11,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_3,P3533_SW,D2,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_4,P3533_SW,E24,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_5,P3533_SW,F10,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_6,P3533_SW,G18,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_7,P3533_SW,I6,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_8,P3533_SW,K1,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_9,P3533_SW,L17,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_10,P3533_SW,N4,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_11,P3533_SW,N22,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_12,P3533_SW,O17,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_13,P3534_SW,B1,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_14,P3534_SW,C10,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_15,P3534_SW,D4,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_16,P3534_SW,E7,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_17,P3534_SW,F12,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_18,P3534_SW,G17,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_19,P3534_SW,I1,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_20,P3534_SW,K2,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_21,P3534_SW,K17,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_22,P3534_SW,M3,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_23,P3534_SW,N10,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_24,P3534_SW,O19,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_25,P3535_SW,A14,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_26,P3535_SW,C4,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_27,P3535_SW,D2,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_28,P3535_SW,E8,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_29,P3535_SW,G7,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_30,P3535_SW,H14,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_31,P3535_SW,I6,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat22_h5_staple_32,P3535_SW,K8,B10,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_1,sw_src002,A1,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_2,sw_src002,A2,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_3,sw_src002,A3,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_4,sw_src002,A4,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_5,sw_src002,A5,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_6,sw_src002,A6,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_7,sw_src002,A7,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_8,sw_src002,A8,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_9,sw_src002,A9,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_10,sw_src002,A10,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_11,sw_src002,A11,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_12,sw_src002,A12,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_13,sw_src002,A13,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_14,sw_src002,A14,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_15,sw_src002,A15,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_16,sw_src002,A16,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_17,sw_src002,B1,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_18,sw_src002,B2,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_19,sw_src002,B3,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_20,sw_src002,B4,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_21,sw_src002,B5,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_22,sw_src002,B6,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_23,sw_src002,B7,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_24,sw_src002,B8,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_25,sw_src002,B9,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_26,sw_src002,B10,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_27,sw_src002,B11,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_28,sw_src002,B12,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_29,sw_src002,B13,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_30,sw_src002,B14,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_31,sw_src002,B15,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h2_staple_32,sw_src002,B16,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_1,P3533_SW,A2,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_2,P3533_SW,B16,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_3,P3533_SW,D13,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_4,P3533_SW,F7,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_5,P3533_SW,F18,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_6,P3533_SW,G22,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_7,P3533_SW,I6,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_8,P3533_SW,J20,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_9,P3533_SW,K24,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_10,P3533_SW,M16,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_11,P3533_SW,O2,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_12,P3533_SW,P1,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_13,P3534_SW,B4,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_14,P3534_SW,C7,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_15,P3534_SW,D2,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_16,P3534_SW,E1,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_17,P3534_SW,F17,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_18,P3534_SW,G17,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_19,P3534_SW,I9,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_20,P3534_SW,J9,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_21,P3534_SW,K23,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_22,P3534_SW,M3,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_23,P3534_SW,N13,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_24,P3534_SW,P8,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_25,P3535_SW,A22,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_26,P3535_SW,C1,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_27,P3535_SW,D12,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_28,P3535_SW,E23,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_29,P3535_SW,G1,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_30,P3535_SW,H5,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_31,P3535_SW,J3,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat23_h5_staple_32,P3535_SW,K8,B11,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_1,sw_src002,A1,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_2,sw_src002,A2,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_3,sw_src002,A3,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_4,sw_src002,A4,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_5,sw_src002,A5,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_6,sw_src002,A6,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_7,sw_src002,A7,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_8,sw_src002,A8,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_9,sw_src002,A9,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_10,sw_src002,A10,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_11,sw_src002,A11,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_12,sw_src002,A12,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_13,sw_src002,A13,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_14,sw_src002,A14,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_15,sw_src002,A15,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_16,sw_src002,A16,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_17,sw_src002,B1,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_18,sw_src002,B2,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_19,sw_src002,B3,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_20,sw_src002,B4,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_21,sw_src002,B5,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_22,sw_src002,B6,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_23,sw_src002,B7,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_24,sw_src002,B8,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_25,sw_src002,B9,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_26,sw_src002,B10,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_27,sw_src002,B11,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_28,sw_src002,B12,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_29,sw_src002,B13,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_30,sw_src002,B14,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_31,sw_src002,B15,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h2_staple_32,sw_src002,B16,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_1,P3533_SW,A16,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_2,P3533_SW,C8,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_3,P3533_SW,D1,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_4,P3533_SW,E17,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_5,P3533_SW,G4,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_6,P3533_SW,H19,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_7,P3533_SW,I6,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_8,P3533_SW,J17,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_9,P3533_SW,L13,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_10,P3533_SW,M18,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_11,P3533_SW,N9,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_12,P3533_SW,P6,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_13,P3534_SW,A2,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_14,P3534_SW,B15,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_15,P3534_SW,D11,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_16,P3534_SW,E8,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_17,P3534_SW,G5,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_18,P3534_SW,H15,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_19,P3534_SW,I8,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_20,P3534_SW,K13,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_21,P3534_SW,L4,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_22,P3534_SW,M18,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_23,P3534_SW,N14,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_24,P3534_SW,O19,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_25,P3535_SW,A18,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_26,P3535_SW,C14,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_27,P3535_SW,D5,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_28,P3535_SW,E11,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_29,P3535_SW,G6,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_30,P3535_SW,H14,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_31,P3535_SW,I1,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat24_h5_staple_32,P3535_SW,J13,B12,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_1,sw_src002,A1,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_2,sw_src002,A2,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_3,sw_src002,A3,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_4,sw_src002,A4,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_5,sw_src002,A5,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_6,sw_src002,A6,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_7,sw_src002,A7,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_8,sw_src002,A8,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_9,sw_src002,A9,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_10,sw_src002,A10,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_11,sw_src002,A11,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_12,sw_src002,A12,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_13,sw_src002,A13,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_14,sw_src002,A14,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_15,sw_src002,A15,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_16,sw_src002,A16,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_17,sw_src002,B1,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_18,sw_src002,B2,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_19,sw_src002,B3,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_20,sw_src002,B4,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_21,sw_src002,B5,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_22,sw_src002,B6,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_23,sw_src002,B7,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_24,sw_src002,B8,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_25,sw_src002,B9,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_26,sw_src002,B10,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_27,sw_src002,B11,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_28,sw_src002,B12,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_29,sw_src002,B13,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_30,sw_src002,B14,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_31,sw_src002,B15,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h2_staple_32,sw_src002,B16,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h5_staple_1,P3533_SW,A18,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h5_staple_2,P3533_SW,C8,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h5_staple_3,P3533_SW,C18,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h5_staple_4,P3533_SW,F8,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h5_staple_5,P3533_SW,G15,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h5_staple_6,P3533_SW,H6,C1,100,crisscross_design_plate_1,384PP_AQ_BP
layer1-slat25_h5_staple_7,P3533_SW,I16,C1,100,crisscross_design_plate_1,384PP_AQ_BP
