Component,Source Plate Name,Source Well,Destination Well,Transfer Volume,Destination Plate Name,Source Plate Type
layer1-slat9-up-copy1_h2_staple_12,sw_src009,{A16;B16;C16;D16},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_13,sw_src009,{A17;B17;C17;D17},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_14,sw_src009,{A18;B18;C18;D18},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_15,sw_src009,{A19;B19;C19;D19},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_16,sw_src009,{A20;B20;C20;D20},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_17,sw_src009,{E5;F5;G5;H5},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_18,sw_src009,{E6;F6;G6;H6},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_19,sw_src009,{E7;F7;G7;H7},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_20,sw_src009,{E8;F8;G8;H8},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_21,sw_src009,{E9;F9;G9;H9},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_22,sw_src009,{E10;F10;G10;H10},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_23,sw_src009,{E11;F11;G11;H11},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_24,sw_src009,{E12;F12;G12;H12},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_25,sw_src009,{E13;F13;G13;H13},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_26,sw_src009,{E14;F14;G14;H14},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_27,sw_src009,{E15;F15;G15;H15},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_28,sw_src009,{E16;F16;G16;H16},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_29,sw_src009,{E17;F17;G17;H17},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_30,sw_src009,{E18;F18;G18;H18},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_31,sw_src009,{E19;F19;G19;H19},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h2_staple_32,sw_src009,{E20;F20;G20;H20},A9,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_1,P3652_MA,A11,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_2,P3652_MA,B20,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_3,P3649_MA,D21,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_4,P3649_MA,E9,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_5,P3649_MA,F17,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_6,P3649_MA,H13,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_7,P3652_MA,I21,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_8,P3649_MA,J19,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_9,P3649_MA,L22,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_10,P3652_MA,M12,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_11,P3652_MA,O3,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_12,P3652_MA,P23,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_13,P3653_MA,B2,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_14,P3653_MA,B14,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_15,P3650_MA,D19,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_16,P3650_MA,F1,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_17,P3653_MA,G13,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_18,P3653_MA,H5,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_19,P3650_MA,I9,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_20,P3653_MA,K13,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_21,P3650_MA,K19,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_22,P3653_MA,N1,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_23,P3653_MA,O12,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_24,P3650_MA,P5,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_25,P3654_MA,B1,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_26,P3654_MA,B13,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_27,P3654_MA,C17,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_28,P3654_MA,F2,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_29,P3654_MA,G5,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_30,P3654_MA,H24,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_31,P3654_MA,I2,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat9-up-copy1_h5_staple_32,P3654_MA,K4,A9,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_1,sw_src009,{A5;B5;C5;D5},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_2,sw_src009,{A6;B6;C6;D6},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_3,sw_src009,{A7;B7;C7;D7},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_4,sw_src009,{A8;B8;C8;D8},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_5,sw_src009,{A9;B9;C9;D9},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_6,sw_src009,{A10;B10;C10;D10},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_7,sw_src009,{A11;B11;C11;D11},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_8,sw_src009,{A12;B12;C12;D12},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_9,sw_src009,{A13;B13;C13;D13},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_10,sw_src009,{A14;B14;C14;D14},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_11,sw_src009,{A15;B15;C15;D15},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_12,sw_src009,{A16;B16;C16;D16},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_13,sw_src009,{A17;B17;C17;D17},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_14,sw_src009,{A18;B18;C18;D18},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_15,sw_src009,{A19;B19;C19;D19},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_16,sw_src009,{A20;B20;C20;D20},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_17,sw_src009,{E5;F5;G5;H5},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_18,sw_src009,{E6;F6;G6;H6},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_19,sw_src009,{E7;F7;G7;H7},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_20,sw_src009,{E8;F8;G8;H8},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_21,sw_src009,{E9;F9;G9;H9},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_22,sw_src009,{E10;F10;G10;H10},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_23,sw_src009,{E11;F11;G11;H11},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_24,sw_src009,{E12;F12;G12;H12},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_25,sw_src009,{E13;F13;G13;H13},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_26,sw_src009,{E14;F14;G14;H14},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_27,sw_src009,{E15;F15;G15;H15},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_28,sw_src009,{E16;F16;G16;H16},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_29,sw_src009,{E17;F17;G17;H17},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_30,sw_src009,{E18;F18;G18;H18},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_31,sw_src009,{E19;F19;G19;H19},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h2_staple_32,sw_src009,{E20;F20;G20;H20},A10,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_1,P3652_MA,A6,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_2,P3652_MA,B17,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_3,P3652_MA,D22,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_4,P3649_MA,F2,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_5,P3649_MA,F15,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_6,P3652_MA,H17,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_7,P3649_MA,I3,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_8,P3652_MA,J14,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_9,P3652_MA,L11,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_10,P3649_MA,M8,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_11,P3652_MA,N24,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_12,P3649_MA,P4,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_13,P3653_MA,A1,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_14,P3653_MA,B18,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_15,P3650_MA,D15,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_16,P3653_MA,E4,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_17,P3650_MA,G2,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_18,P3653_MA,H15,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_19,P3650_MA,J2,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_20,P3653_MA,J17,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_21,P3653_MA,L12,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_22,P3650_MA,M11,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_23,P3650_MA,O4,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_24,P3653_MA,P19,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_25,P3654_MA,A19,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_26,P3651_MA,C10,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_27,P3654_MA,D22,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_28,P3654_MA,E11,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_29,P3651_MA,G12,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_30,P3651_MA,H17,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_31,P3654_MA,J5,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat10-up-copy1_h5_staple_32,P3651_MA,J23,A10,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_1,sw_src009,{A5;B5;C5;D5},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_2,sw_src009,{A6;B6;C6;D6},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_3,sw_src009,{A7;B7;C7;D7},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_4,sw_src009,{A8;B8;C8;D8},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_5,sw_src009,{A9;B9;C9;D9},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_6,sw_src009,{A10;B10;C10;D10},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_7,sw_src009,{A11;B11;C11;D11},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_8,sw_src009,{A12;B12;C12;D12},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_9,sw_src009,{A13;B13;C13;D13},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_10,sw_src009,{A14;B14;C14;D14},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_11,sw_src009,{A15;B15;C15;D15},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_12,sw_src009,{A16;B16;C16;D16},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_13,sw_src009,{A17;B17;C17;D17},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_14,sw_src009,{A18;B18;C18;D18},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_15,sw_src009,{A19;B19;C19;D19},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_16,sw_src009,{A20;B20;C20;D20},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_17,sw_src009,{E5;F5;G5;H5},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_18,sw_src009,{E6;F6;G6;H6},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_19,sw_src009,{E7;F7;G7;H7},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_20,sw_src009,{E8;F8;G8;H8},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_21,sw_src009,{E9;F9;G9;H9},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_22,sw_src009,{E10;F10;G10;H10},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_23,sw_src009,{E11;F11;G11;H11},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_24,sw_src009,{E12;F12;G12;H12},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_25,sw_src009,{E13;F13;G13;H13},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_26,sw_src009,{E14;F14;G14;H14},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_27,sw_src009,{E15;F15;G15;H15},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_28,sw_src009,{E16;F16;G16;H16},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_29,sw_src009,{E17;F17;G17;H17},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_30,sw_src009,{E18;F18;G18;H18},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_31,sw_src009,{E19;F19;G19;H19},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h2_staple_32,sw_src009,{E20;F20;G20;H20},A11,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_1,P3649_MA,A2,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_2,P3652_MA,C7,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_3,P3649_MA,C23,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_4,P3652_MA,F7,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_5,P3649_MA,G8,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_6,P3649_MA,H9,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_7,P3649_MA,J7,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_8,P3652_MA,J12,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_9,P3649_MA,L11,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_10,P3649_MA,N8,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_11,P3652_MA,O12,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_12,P3652_MA,P12,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_13,P3650_MA,B1,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_14,P3650_MA,B14,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_15,P3650_MA,D18,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_16,P3650_MA,F4,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_17,P3650_MA,F18,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_18,P3653_MA,H12,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_19,P3650_MA,I18,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_20,P3653_MA,K11,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_21,P3650_MA,K17,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_22,P3653_MA,M17,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_23,P3653_MA,N14,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_24,P3653_MA,P1,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_25,P3654_MA,A17,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_26,P3651_MA,C2,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_27,P3651_MA,D6,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_28,P3651_MA,F2,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_29,P3654_MA,F17,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_30,P3651_MA,H2,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_31,P3654_MA,I18,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat11-up-copy1_h5_staple_32,P3651_MA,K9,A11,375,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_1,sw_src009,{A5;B5;C5;D5},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_2,sw_src009,{A6;B6;C6;D6},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_3,sw_src009,{A7;B7;C7;D7},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_4,sw_src009,{A8;B8;C8;D8},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_5,sw_src009,{A9;B9;C9;D9},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_6,sw_src009,{A10;B10;C10;D10},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_7,sw_src009,{A11;B11;C11;D11},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_8,sw_src009,{A12;B12;C12;D12},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_9,sw_src009,{A13;B13;C13;D13},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_10,sw_src009,{A14;B14;C14;D14},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_11,sw_src009,{A15;B15;C15;D15},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_12,sw_src009,{A16;B16;C16;D16},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_13,sw_src009,{A17;B17;C17;D17},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_14,sw_src009,{A18;B18;C18;D18},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_15,sw_src009,{A19;B19;C19;D19},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_16,sw_src009,{A20;B20;C20;D20},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_17,sw_src009,{E5;F5;G5;H5},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_18,sw_src009,{E6;F6;G6;H6},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_19,sw_src009,{E7;F7;G7;H7},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_20,sw_src009,{E8;F8;G8;H8},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_21,sw_src009,{E9;F9;G9;H9},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_22,sw_src009,{E10;F10;G10;H10},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_23,sw_src009,{E11;F11;G11;H11},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_24,sw_src009,{E12;F12;G12;H12},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_25,sw_src009,{E13;F13;G13;H13},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_26,sw_src009,{E14;F14;G14;H14},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
layer1-slat12-up-copy1_h2_staple_27,sw_src009,{E15;F15;G15;H15},A12,200,repeating_units_slats_regular_1,384PP_AQ_BP
